transaction_id,merchant_id,date,amount_sar,financed,term_days,days_to_repay,status
T-002091,M-1025,2026-07-11,16391,0,,,cash
T-002092,M-1025,2026-07-11,13944,1,30,27,on_time
T-002906,M-1038,2026-07-11,62214,1,30,19,on_time
T-003126,M-1042,2026-07-11,36738,1,30,49,late
T-003496,M-1047,2026-07-11,11536,1,21,25,late
T-003629,M-1049,2026-07-11,17950,0,,,cash
T-003633,M-1049,2026-07-11,4750,1,21,12,on_time
T-004041,M-1056,2026-07-11,300,1,21,34,late
T-000855,M-1009,2026-07-12,54370,1,30,28,on_time
T-000949,M-1010,2026-07-12,18145,1,30,26,on_time
T-001045,M-1011,2026-07-12,106574,1,30,30,on_time
T-001047,M-1011,2026-07-12,126068,0,,,cash
T-001147,M-1012,2026-07-12,49233,1,30,25,on_time
T-001226,M-1013,2026-07-12,8896,1,30,30,on_time
T-001510,M-1017,2026-07-12,18887,1,30,29,on_time
T-001512,M-1017,2026-07-12,19880,0,,,cash
T-002026,M-1024,2026-07-12,12798,0,,,cash
T-002160,M-1026,2026-07-12,13496,1,30,17,on_time
T-002857,M-1037,2026-07-12,1375,0,,,cash
T-003632,M-1049,2026-07-12,21411,1,21,18,on_time
T-003815,M-1052,2026-07-12,6438,1,21,17,on_time
T-000085,M-1001,2026-07-13,19149,1,30,20,on_time
T-000088,M-1001,2026-07-13,21202,1,30,15,on_time
T-000194,M-1002,2026-07-13,31362,1,30,22,on_time
T-000279,M-1003,2026-07-13,39509,0,,,cash
T-000662,M-1007,2026-07-13,33434,1,30,18,on_time
T-001230,M-1013,2026-07-13,14502,1,30,29,on_time
T-002023,M-1024,2026-07-13,29081,0,,,cash
T-002025,M-1024,2026-07-13,23244,1,30,20,on_time
T-002746,M-1035,2026-07-13,14279,1,30,22,on_time
T-003421,M-1046,2026-07-13,7184,1,21,7,on_time
T-003700,M-1050,2026-07-13,7841,1,21,8,on_time
T-003704,M-1050,2026-07-13,6149,1,21,14,on_time
T-003989,M-1055,2026-07-13,3088,1,21,33,late
T-003990,M-1055,2026-07-13,4361,1,21,19,on_time
T-000578,M-1006,2026-07-14,21676,1,30,30,on_time
T-000757,M-1008,2026-07-14,38301,0,,,cash
T-000849,M-1009,2026-07-14,26478,1,30,23,on_time
T-001044,M-1011,2026-07-14,105734,1,30,25,on_time
T-001514,M-1017,2026-07-14,18492,1,30,30,on_time
T-001580,M-1018,2026-07-14,29911,1,30,,open
T-001732,M-1020,2026-07-14,9231,1,30,24,on_time
T-001948,M-1023,2026-07-14,15447,1,30,17,on_time
T-002162,M-1026,2026-07-14,13685,1,30,16,on_time
T-002310,M-1028,2026-07-14,33204,1,30,16,on_time
T-002463,M-1030,2026-07-14,30215,1,30,26,on_time
T-002639,M-1033,2026-07-14,31192,0,,,cash
T-002693,M-1034,2026-07-14,21253,1,30,18,on_time
T-003192,M-1043,2026-07-14,6063,1,21,41,late
T-003351,M-1045,2026-07-14,16041,1,21,9,on_time
T-000378,M-1004,2026-07-15,50277,0,,,cash
T-001155,M-1012,2026-07-15,42722,1,30,19,on_time
T-001227,M-1013,2026-07-15,8722,0,,,cash
T-001796,M-1021,2026-07-15,11026,0,,,cash
T-001865,M-1022,2026-07-15,9860,1,30,30,on_time
T-002859,M-1037,2026-07-15,9669,1,30,17,on_time
T-003348,M-1045,2026-07-15,11138,1,21,40,late
T-003565,M-1048,2026-07-15,12472,1,21,14,on_time
T-003872,M-1053,2026-07-15,3110,1,21,27,late
T-003987,M-1055,2026-07-15,3948,1,21,40,late
T-004040,M-1056,2026-07-15,4183,1,21,29,late
T-001301,M-1014,2026-07-16,5162,1,30,23,on_time
T-001578,M-1018,2026-07-16,9808,1,30,30,on_time
T-002235,M-1027,2026-07-16,21626,0,,,cash
T-002584,M-1032,2026-07-16,11460,1,30,21,on_time
T-002801,M-1036,2026-07-16,13551,1,30,20,on_time
T-002858,M-1037,2026-07-16,18481,1,30,22,on_time
T-003494,M-1047,2026-07-16,10263,0,,,cash
T-004051,M-1058,2026-07-16,39040,1,21,14,on_time
T-000479,M-1005,2026-07-17,22489,1,30,26,on_time
T-002024,M-1024,2026-07-17,22938,0,,,cash
T-002167,M-1026,2026-07-17,17584,0,,,cash
T-003124,M-1042,2026-07-17,31381,1,30,27,on_time
T-003191,M-1043,2026-07-17,6824,1,21,17,on_time
T-003267,M-1044,2026-07-17,11594,1,21,19,on_time
T-003269,M-1044,2026-07-17,13922,1,21,7,on_time
T-003926,M-1054,2026-07-17,5101,1,21,26,late
T-004057,M-1060,2026-07-17,18415,1,21,21,on_time
T-000187,M-1002,2026-07-18,54533,1,30,24,on_time
T-000282,M-1003,2026-07-18,51929,0,,,cash
T-000754,M-1008,2026-07-18,55000,1,30,18,on_time
T-001043,M-1011,2026-07-18,97321,0,,,cash
T-001228,M-1013,2026-07-18,14643,1,30,30,on_time
T-001513,M-1017,2026-07-18,24590,1,30,27,on_time
T-001656,M-1019,2026-07-18,8587,1,30,30,on_time
T-001870,M-1022,2026-07-18,13060,1,30,30,on_time
T-002313,M-1028,2026-07-18,44471,1,30,25,on_time
T-002959,M-1039,2026-07-18,15109,0,,,cash
T-003271,M-1044,2026-07-18,10454,1,21,18,on_time
T-003498,M-1047,2026-07-18,4331,1,21,25,late
T-003764,M-1051,2026-07-18,3736,1,21,39,late
T-003874,M-1053,2026-07-18,2671,0,,,cash
T-000476,M-1005,2026-07-19,1146,0,,,cash
T-000756,M-1008,2026-07-19,32717,0,,,cash
T-001441,M-1016,2026-07-19,13344,0,,,cash
T-001868,M-1022,2026-07-19,14313,1,30,17,on_time
T-002239,M-1027,2026-07-19,34993,1,30,41,late
T-002388,M-1029,2026-07-19,17047,0,,,cash
T-002955,M-1039,2026-07-19,8588,1,30,29,on_time
T-003349,M-1045,2026-07-19,8207,1,21,15,on_time
T-003417,M-1046,2026-07-19,8434,1,21,42,late
T-000576,M-1006,2026-07-20,39604,1,30,15,on_time
T-000853,M-1009,2026-07-20,56321,1,30,17,on_time
T-001373,M-1015,2026-07-20,37050,1,30,20,on_time
T-001442,M-1016,2026-07-20,34670,0,,,cash
T-002166,M-1026,2026-07-20,15538,0,,,cash
T-002385,M-1029,2026-07-20,16956,0,,,cash
T-003928,M-1054,2026-07-20,5450,0,,,cash
T-003986,M-1055,2026-07-20,4314,1,21,29,late
T-000281,M-1003,2026-07-21,56948,1,30,25,on_time
T-000478,M-1005,2026-07-21,21195,1,30,26,on_time
T-000573,M-1006,2026-07-21,28206,1,30,17,on_time
T-000661,M-1007,2026-07-21,56676,1,30,20,on_time
T-000948,M-1010,2026-07-21,39440,1,30,27,on_time
T-000950,M-1010,2026-07-21,47928,1,30,18,on_time
T-001154,M-1012,2026-07-21,15319,0,,,cash
T-001298,M-1014,2026-07-21,6199,0,,,cash
T-001444,M-1016,2026-07-21,24557,1,30,26,on_time
T-001658,M-1019,2026-07-21,15948,1,30,29,on_time
T-001660,M-1019,2026-07-21,6858,1,30,35,late
T-001734,M-1020,2026-07-21,13730,1,30,23,on_time
T-001943,M-1023,2026-07-21,12290,1,30,16,on_time
T-001949,M-1023,2026-07-21,16547,1,30,19,on_time
T-002022,M-1024,2026-07-21,37121,1,30,30,on_time
T-002691,M-1034,2026-07-21,28948,1,30,26,on_time
T-003014,M-1040,2026-07-21,16581,0,,,cash
T-003630,M-1049,2026-07-21,7582,1,21,9,on_time
T-000854,M-1009,2026-07-22,37787,1,30,16,on_time
T-001146,M-1012,2026-07-22,14501,1,30,22,on_time
T-001575,M-1018,2026-07-22,19050,1,30,22,on_time
T-001577,M-1018,2026-07-22,24369,0,,,cash
T-001797,M-1021,2026-07-22,20675,1,30,24,on_time
T-002745,M-1035,2026-07-22,11304,1,30,20,on_time
T-003125,M-1042,2026-07-22,22185,1,30,22,on_time
T-003346,M-1045,2026-07-22,10646,1,21,26,late
T-003497,M-1047,2026-07-22,8292,1,21,13,on_time
T-003869,M-1053,2026-07-22,1488,0,,,cash
T-000086,M-1001,2026-07-23,32465,0,,,cash
T-000189,M-1002,2026-07-23,13745,1,30,24,on_time
T-000280,M-1003,2026-07-23,61983,1,30,25,on_time
T-001046,M-1011,2026-07-23,39040,0,,,cash
T-002088,M-1025,2026-07-23,23591,0,,,cash
T-002236,M-1027,2026-07-23,15887,1,30,,open
T-002796,M-1036,2026-07-23,24111,0,,,cash
T-003016,M-1040,2026-07-23,6385,1,30,25,on_time
T-003128,M-1042,2026-07-23,34340,1,30,22,on_time
T-003418,M-1046,2026-07-23,3783,0,,,cash
T-003699,M-1050,2026-07-23,5871,1,21,13,on_time
T-003766,M-1051,2026-07-23,1739,1,21,38,late
T-003988,M-1055,2026-07-23,4830,1,21,12,on_time
T-004049,M-1057,2026-07-23,26805,1,21,11,on_time
T-000087,M-1001,2026-07-24,32363,1,30,21,on_time
T-000286,M-1003,2026-07-24,57868,0,,,cash
T-000658,M-1007,2026-07-24,30873,1,30,19,on_time
T-001802,M-1021,2026-07-24,10744,1,30,24,on_time
T-001867,M-1022,2026-07-24,11326,1,30,24,on_time
T-002390,M-1029,2026-07-24,26530,1,30,18,on_time
T-002464,M-1030,2026-07-24,35311,1,30,28,on_time
T-002585,M-1032,2026-07-24,27014,0,,,cash
T-002748,M-1035,2026-07-24,22723,0,,,cash
T-002860,M-1037,2026-07-24,12602,1,30,20,on_time
T-002960,M-1039,2026-07-24,24159,0,,,cash
T-000374,M-1004,2026-07-25,34509,0,,,cash
T-000376,M-1004,2026-07-25,50128,0,,,cash
T-001864,M-1022,2026-07-25,10684,1,30,28,on_time
T-002090,M-1025,2026-07-25,15284,1,30,25,on_time
T-002238,M-1027,2026-07-25,18361,0,,,cash
T-002907,M-1038,2026-07-25,70421,1,30,18,on_time
T-002956,M-1039,2026-07-25,8540,1,30,18,on_time
T-003019,M-1040,2026-07-25,26167,1,30,17,on_time
T-000577,M-1006,2026-07-26,36505,1,30,17,on_time
T-001151,M-1012,2026-07-26,16239,1,30,28,on_time
T-001229,M-1013,2026-07-26,9616,0,,,cash
T-002089,M-1025,2026-07-26,25184,1,30,17,on_time
T-002387,M-1029,2026-07-26,19508,0,,,cash
T-002800,M-1036,2026-07-26,28725,1,30,24,on_time
T-003420,M-1046,2026-07-26,6069,0,,,cash
T-003568,M-1048,2026-07-26,21903,1,21,9,on_time
T-003871,M-1053,2026-07-26,761,1,21,,default
T-000292,M-1003,2026-07-27,29083,1,30,30,on_time
T-000482,M-1005,2026-07-27,44262,1,30,29,on_time
T-000484,M-1005,2026-07-27,43802,1,30,20,on_time
T-001379,M-1015,2026-07-27,9055,1,30,19,on_time
T-001520,M-1017,2026-07-27,25799,0,,,cash
T-002588,M-1032,2026-07-27,17955,0,,,cash
T-002804,M-1036,2026-07-27,38801,0,,,cash
T-002864,M-1037,2026-07-27,29270,0,,,cash
T-002912,M-1038,2026-07-27,12768,1,30,29,on_time
T-003021,M-1040,2026-07-27,19869,1,30,23,on_time
T-003022,M-1040,2026-07-27,32736,0,,,cash
T-003131,M-1042,2026-07-27,41001,1,30,26,on_time
T-003278,M-1044,2026-07-27,2476,1,21,15,on_time
T-003356,M-1045,2026-07-27,9892,0,,,cash
T-003505,M-1047,2026-07-27,1392,0,,,cash
T-004043,M-1056,2026-07-27,1832,0,,,cash
T-000092,M-1001,2026-07-28,46395,0,,,cash
T-000093,M-1001,2026-07-28,27122,1,30,21,on_time
T-001051,M-1011,2026-07-28,44396,0,,,cash
T-001447,M-1016,2026-07-28,15857,1,30,17,on_time
T-001521,M-1017,2026-07-28,13828,1,30,28,on_time
T-001663,M-1019,2026-07-28,11995,1,30,17,on_time
T-001737,M-1020,2026-07-28,16193,1,30,19,on_time
T-002468,M-1030,2026-07-28,12519,1,30,17,on_time
T-002473,M-1030,2026-07-28,20561,1,30,17,on_time
T-002643,M-1033,2026-07-28,18206,1,30,24,on_time
T-003571,M-1048,2026-07-28,11866,0,,,cash
T-003876,M-1053,2026-07-28,3284,1,21,26,late
T-000195,M-1002,2026-07-29,49538,1,30,18,on_time
T-000762,M-1008,2026-07-29,28734,0,,,cash
T-001049,M-1011,2026-07-29,35687,0,,,cash
T-001054,M-1011,2026-07-29,51583,0,,,cash
T-002095,M-1025,2026-07-29,20400,0,,,cash
T-003020,M-1040,2026-07-29,26634,1,30,16,on_time
T-003501,M-1047,2026-07-29,8814,1,21,17,on_time
T-003875,M-1053,2026-07-29,1473,0,,,cash
T-003933,M-1054,2026-07-29,3709,0,,,cash
T-001804,M-1021,2026-07-30,15196,1,30,,open
T-002168,M-1026,2026-07-30,28719,1,30,23,on_time
T-002242,M-1027,2026-07-30,17979,0,,,cash
T-003358,M-1045,2026-07-30,10152,0,,,cash
T-000588,M-1006,2026-07-31,31502,1,30,25,on_time
T-001380,M-1015,2026-07-31,15764,1,30,17,on_time
T-002961,M-1039,2026-07-31,65812,1,30,22,on_time
T-002962,M-1039,2026-07-31,52997,1,30,27,on_time
T-004047,M-1056,2026-07-31,1445,1,21,,default
T-000094,M-1001,2026-08-01,16352,1,30,23,on_time
T-000487,M-1005,2026-08-01,36602,0,,,cash
T-000582,M-1006,2026-08-01,39555,1,30,23,on_time
T-000587,M-1006,2026-08-01,22751,1,30,29,on_time
T-000769,M-1008,2026-08-01,27215,1,30,22,on_time
T-001581,M-1018,2026-08-01,18793,0,,,cash
T-001584,M-1018,2026-08-01,16167,0,,,cash
T-001806,M-1021,2026-08-01,17901,1,30,17,on_time
T-001871,M-1022,2026-08-01,12339,0,,,cash
T-001952,M-1023,2026-08-01,34129,0,,,cash
T-002028,M-1024,2026-08-01,19166,1,30,24,on_time
T-003574,M-1048,2026-08-01,8423,0,,,cash
T-003767,M-1051,2026-08-01,5779,1,21,20,on_time
T-004052,M-1058,2026-08-01,16180,1,21,18,on_time
T-000097,M-1001,2026-08-02,24120,1,30,15,on_time
T-000290,M-1003,2026-08-02,73690,1,30,16,on_time
T-000763,M-1008,2026-08-02,28392,1,30,25,on_time
T-001157,M-1012,2026-08-02,32639,1,30,25,on_time
T-001381,M-1015,2026-08-02,15939,0,,,cash
T-001735,M-1020,2026-08-02,15881,1,30,16,on_time
T-002094,M-1025,2026-08-02,46444,1,30,25,on_time
T-000289,M-1003,2026-08-03,28949,1,30,15,on_time
T-000483,M-1005,2026-08-03,23726,0,,,cash
T-000581,M-1006,2026-08-03,28902,1,30,18,on_time
T-000860,M-1009,2026-08-03,17207,1,30,21,on_time
T-000959,M-1010,2026-08-03,27958,1,30,18,on_time
T-001303,M-1014,2026-08-03,12102,1,30,15,on_time
T-001588,M-1018,2026-08-03,11232,1,30,18,on_time
T-003074,M-1041,2026-08-03,29370,1,30,15,on_time
T-003274,M-1044,2026-08-03,9030,1,21,14,on_time
T-003634,M-1049,2026-08-03,9885,1,21,9,on_time
T-003993,M-1055,2026-08-03,7995,0,,,cash
T-004045,M-1056,2026-08-03,2489,0,,,cash
T-000770,M-1008,2026-08-04,40013,1,30,19,on_time
T-001518,M-1017,2026-08-04,18579,1,30,,open
T-002033,M-1024,2026-08-04,26216,1,30,24,on_time
T-002397,M-1029,2026-08-04,8586,1,30,,open
T-002470,M-1030,2026-08-04,27931,1,30,,open
T-002753,M-1035,2026-08-04,28171,1,30,16,on_time
T-003200,M-1043,2026-08-04,2125,0,,,cash
T-003712,M-1050,2026-08-04,4550,1,21,17,on_time
T-000198,M-1002,2026-08-05,26860,1,30,,open
T-000671,M-1007,2026-08-05,11412,1,30,24,on_time
T-001055,M-1011,2026-08-05,58777,1,30,,open
T-001378,M-1015,2026-08-05,28530,1,30,22,on_time
T-001522,M-1017,2026-08-05,32442,1,30,,open
T-001587,M-1018,2026-08-05,28881,1,30,18,on_time
T-001664,M-1019,2026-08-05,10074,1,30,23,on_time
T-002029,M-1024,2026-08-05,18469,1,30,15,on_time
T-002642,M-1033,2026-08-05,21370,1,30,26,on_time
T-003354,M-1045,2026-08-05,7937,1,21,19,on_time
T-003768,M-1051,2026-08-05,3134,1,21,6,on_time
T-000200,M-1002,2026-08-06,19674,1,30,20,on_time
T-000203,M-1002,2026-08-06,45620,1,30,21,on_time
T-000381,M-1004,2026-08-06,37085,1,30,,open
T-000667,M-1007,2026-08-06,18219,1,30,24,on_time
T-000766,M-1008,2026-08-06,18886,1,30,23,on_time
T-000768,M-1008,2026-08-06,1227,1,30,,open
T-001382,M-1015,2026-08-06,19211,1,30,17,on_time
T-001446,M-1016,2026-08-06,28693,0,,,cash
T-001666,M-1019,2026-08-06,14043,1,30,,open
T-001951,M-1023,2026-08-06,25528,1,30,20,on_time
T-002590,M-1032,2026-08-06,14062,1,30,17,on_time
T-002750,M-1035,2026-08-06,21829,0,,,cash
T-003199,M-1043,2026-08-06,14141,1,21,6,on_time
T-003276,M-1044,2026-08-06,13466,1,21,12,on_time
T-003503,M-1047,2026-08-06,15234,1,21,18,on_time
T-003820,M-1052,2026-08-06,3525,1,21,25,late
T-000386,M-1004,2026-08-07,66600,1,30,15,on_time
T-000486,M-1005,2026-08-07,41036,1,30,16,on_time
T-000856,M-1009,2026-08-07,56881,1,30,22,on_time
T-002531,M-1031,2026-08-07,18590,0,,,cash
T-002532,M-1031,2026-08-07,28537,1,30,,open
T-002696,M-1034,2026-08-07,45639,1,30,19,on_time
T-002805,M-1036,2026-08-07,33996,1,30,,open
T-002861,M-1037,2026-08-07,31736,1,30,22,on_time
T-003071,M-1041,2026-08-07,23972,1,30,,open
T-003428,M-1046,2026-08-07,4575,0,,,cash
T-003429,M-1046,2026-08-07,6673,1,21,10,on_time
T-003569,M-1048,2026-08-07,17737,0,,,cash
T-003878,M-1053,2026-08-07,3395,0,,,cash
T-000663,M-1007,2026-08-08,40130,1,30,17,on_time
T-001304,M-1014,2026-08-08,7111,1,30,,open
T-001736,M-1020,2026-08-08,26238,0,,,cash
T-001808,M-1021,2026-08-08,50933,0,,,cash
T-001873,M-1022,2026-08-08,10480,1,30,,open
T-001955,M-1023,2026-08-08,25309,1,30,,open
T-002170,M-1026,2026-08-08,16819,1,30,,open
T-002241,M-1027,2026-08-08,17255,1,30,,open
T-002592,M-1032,2026-08-08,21903,0,,,cash
T-002913,M-1038,2026-08-08,38329,1,30,,open
T-003769,M-1051,2026-08-08,2793,0,,,cash
T-000293,M-1003,2026-08-09,34283,0,,,cash
T-001232,M-1013,2026-08-09,300,1,30,,open
T-002247,M-1027,2026-08-09,10376,0,,,cash
T-002317,M-1028,2026-08-09,22993,1,30,,open
T-003130,M-1042,2026-08-09,27191,0,,,cash
T-003355,M-1045,2026-08-09,6430,1,21,7,on_time
T-003707,M-1050,2026-08-09,5811,1,21,6,on_time
T-003992,M-1055,2026-08-09,9373,0,,,cash
T-000764,M-1008,2026-08-10,28420,0,,,cash
T-000765,M-1008,2026-08-10,17532,1,30,19,on_time
T-000861,M-1009,2026-08-10,58032,1,30,20,on_time
T-001585,M-1018,2026-08-10,20061,1,30,21,on_time
T-001874,M-1022,2026-08-10,15278,1,30,,open
T-002173,M-1026,2026-08-10,34714,0,,,cash
T-002591,M-1032,2026-08-10,36464,1,30,17,on_time
T-002694,M-1034,2026-08-10,56620,0,,,cash
T-003198,M-1043,2026-08-10,4509,1,21,14,on_time
T-003710,M-1050,2026-08-10,5581,1,21,,open
T-000096,M-1001,2026-08-11,22135,1,30,,open
T-000384,M-1004,2026-08-11,90951,1,30,17,on_time
T-001875,M-1022,2026-08-11,14553,0,,,cash
T-002316,M-1028,2026-08-11,23130,1,30,18,on_time
T-002319,M-1028,2026-08-11,35231,1,30,,open
T-002469,M-1030,2026-08-11,20885,1,30,,open
T-002529,M-1031,2026-08-11,38151,0,,,cash
T-002640,M-1033,2026-08-11,30624,1,30,,open
T-002644,M-1033,2026-08-11,19968,1,30,18,on_time
T-003201,M-1043,2026-08-11,11185,1,21,10,on_time
T-003637,M-1049,2026-08-11,10576,1,21,15,on_time
T-003641,M-1049,2026-08-11,12766,0,,,cash
T-003818,M-1052,2026-08-11,4157,1,21,,open
T-003932,M-1054,2026-08-11,5269,1,21,18,on_time
T-000197,M-1002,2026-08-12,23712,0,,,cash
T-000287,M-1003,2026-08-12,61363,0,,,cash
T-000761,M-1008,2026-08-12,29948,1,30,,open
T-001160,M-1012,2026-08-12,71168,0,,,cash
T-001161,M-1012,2026-08-12,27501,1,30,18,on_time
T-001305,M-1014,2026-08-12,9646,1,30,,open
T-001307,M-1014,2026-08-12,14008,1,30,,open
T-001448,M-1016,2026-08-12,28341,1,30,,open
T-001953,M-1023,2026-08-12,26045,1,30,,open
T-002863,M-1037,2026-08-12,43717,0,,,cash
T-002908,M-1038,2026-08-12,33562,1,30,,open
T-003713,M-1050,2026-08-12,4992,1,21,17,on_time
T-004058,M-1060,2026-08-12,39826,1,21,10,on_time
T-000095,M-1001,2026-08-13,36656,1,30,,open
T-000201,M-1002,2026-08-13,25929,0,,,cash
T-000288,M-1003,2026-08-13,54021,1,30,18,on_time
T-000859,M-1009,2026-08-13,46701,1,30,,open
T-001050,M-1011,2026-08-13,57347,1,30,18,on_time
T-001954,M-1023,2026-08-13,27682,0,,,cash
T-002096,M-1025,2026-08-13,9177,1,30,,open
T-002396,M-1029,2026-08-13,7819,1,30,15,on_time
T-003025,M-1040,2026-08-13,23955,0,,,cash
T-003073,M-1041,2026-08-13,10035,0,,,cash
T-003359,M-1045,2026-08-13,9201,0,,,cash
T-003504,M-1047,2026-08-13,13310,0,,,cash
T-003638,M-1049,2026-08-13,8224,0,,,cash
T-003934,M-1054,2026-08-13,4100,1,21,12,on_time
T-003936,M-1054,2026-08-13,3053,1,21,,default
T-000091,M-1001,2026-08-14,20361,1,30,,open
T-000385,M-1004,2026-08-14,92271,0,,,cash
T-000488,M-1005,2026-08-14,32604,1,30,,open
T-000585,M-1006,2026-08-14,30925,1,30,,open
T-000669,M-1007,2026-08-14,18757,0,,,cash
T-000857,M-1009,2026-08-14,49385,1,30,,open
T-000954,M-1010,2026-08-14,42704,1,30,,open
T-000958,M-1010,2026-08-14,28485,1,30,,open
T-001053,M-1011,2026-08-14,40452,1,30,,open
T-001449,M-1016,2026-08-14,21644,1,30,,open
T-001665,M-1019,2026-08-14,7066,0,,,cash
T-001738,M-1020,2026-08-14,17670,0,,,cash
T-001872,M-1022,2026-08-14,10625,1,30,,open
T-002393,M-1029,2026-08-14,14316,1,30,,open
T-002589,M-1032,2026-08-14,7522,1,30,,open
T-002963,M-1039,2026-08-14,59578,1,30,,open
T-003635,M-1049,2026-08-14,13414,1,21,,open
T-003640,M-1049,2026-08-14,11923,1,21,15,on_time
T-003991,M-1055,2026-08-14,7643,1,21,,open
T-004055,M-1059,2026-08-14,29126,1,21,,open
T-001668,M-1019,2026-08-15,12306,0,,,cash
T-002471,M-1030,2026-08-15,22632,1,30,16,on_time
T-002802,M-1036,2026-08-15,20752,0,,,cash
T-003023,M-1040,2026-08-15,25845,0,,,cash
T-003427,M-1046,2026-08-15,6017,1,21,,open
T-003431,M-1046,2026-08-15,2294,1,21,,open
T-004050,M-1057,2026-08-15,18542,1,21,,open
T-000199,M-1002,2026-08-16,44440,1,30,,open
T-000584,M-1006,2026-08-16,17706,1,30,,open
T-000586,M-1006,2026-08-16,31918,0,,,cash
T-000670,M-1007,2026-08-16,27419,1,30,,open
T-000767,M-1008,2026-08-16,21489,0,,,cash
T-000863,M-1009,2026-08-16,40533,1,30,,open
T-001159,M-1012,2026-08-16,43583,1,30,,open
T-001583,M-1018,2026-08-16,12138,1,30,,open
T-002244,M-1027,2026-08-16,4460,1,30,,open
T-002248,M-1027,2026-08-16,13838,1,30,,open
T-002467,M-1030,2026-08-16,18100,0,,,cash
T-003197,M-1043,2026-08-16,8642,1,21,7,on_time
T-003272,M-1044,2026-08-16,17144,0,,,cash
T-003935,M-1054,2026-08-16,5660,1,21,,default
T-004053,M-1058,2026-08-16,15862,0,,,cash
T-001163,M-1012,2026-08-17,45559,1,30,,open
T-001586,M-1018,2026-08-17,3944,0,,,cash
T-002392,M-1029,2026-08-17,14327,1,30,,open
T-002395,M-1029,2026-08-17,8067,1,30,,open
T-002472,M-1030,2026-08-17,22440,1,30,,open
T-003133,M-1042,2026-08-17,52648,1,30,,open
T-003273,M-1044,2026-08-17,13488,1,21,12,on_time
T-003360,M-1045,2026-08-17,6925,1,21,,open
T-003426,M-1046,2026-08-17,7127,1,21,,open
T-003430,M-1046,2026-08-17,7028,1,21,14,on_time
T-003573,M-1048,2026-08-17,1725,1,21,,open
T-003821,M-1052,2026-08-17,4337,1,21,10,on_time
T-000204,M-1002,2026-08-18,31088,1,30,,open
T-001876,M-1022,2026-08-18,5194,1,30,,open
T-002751,M-1035,2026-08-18,24965,1,30,,open
T-003072,M-1041,2026-08-18,24176,1,30,,open
T-003353,M-1045,2026-08-18,8652,1,21,,open
T-003639,M-1049,2026-08-18,12642,1,21,10,on_time
T-003711,M-1050,2026-08-18,6760,0,,,cash
T-000202,M-1002,2026-08-19,40509,0,,,cash
T-000858,M-1009,2026-08-19,73766,1,30,,open
T-001162,M-1012,2026-08-19,37298,1,30,,open
T-001233,M-1013,2026-08-19,25659,1,30,,open
T-001308,M-1014,2026-08-19,10402,1,30,,open
T-002391,M-1029,2026-08-19,7764,1,30,,open
T-003070,M-1041,2026-08-19,9125,0,,,cash
T-003196,M-1043,2026-08-19,9233,1,21,10,on_time
T-003275,M-1044,2026-08-19,14618,0,,,cash
T-003572,M-1048,2026-08-19,14466,1,21,,open
T-003709,M-1050,2026-08-19,4960,1,21,,open
T-004044,M-1056,2026-08-19,999,1,21,,open
T-000196,M-1002,2026-08-20,33908,0,,,cash
T-000294,M-1003,2026-08-20,67950,0,,,cash
T-000382,M-1004,2026-08-20,18340,0,,,cash
T-000583,M-1006,2026-08-20,23264,1,30,,open
T-000666,M-1007,2026-08-20,31956,1,30,,open
T-000668,M-1007,2026-08-20,38905,1,30,,open
T-001739,M-1020,2026-08-20,12899,0,,,cash
T-001805,M-1021,2026-08-20,28417,1,30,,open
T-002030,M-1024,2026-08-20,8770,1,30,,open
T-002097,M-1025,2026-08-20,29070,1,30,,open
T-002172,M-1026,2026-08-20,32167,1,30,,open
T-002243,M-1027,2026-08-20,8955,1,30,,open
T-002245,M-1027,2026-08-20,3580,0,,,cash
T-002314,M-1028,2026-08-20,34717,0,,,cash
T-002528,M-1031,2026-08-20,23689,0,,,cash
T-002530,M-1031,2026-08-20,27202,1,30,,open
T-002695,M-1034,2026-08-20,35875,0,,,cash
T-002806,M-1036,2026-08-20,49698,1,30,,open
T-003636,M-1049,2026-08-20,6138,0,,,cash
T-000665,M-1007,2026-08-21,24558,0,,,cash
T-000955,M-1010,2026-08-21,48077,0,,,cash
T-001234,M-1013,2026-08-21,19003,1,30,,open
T-001582,M-1018,2026-08-21,24658,1,30,,open
T-001662,M-1019,2026-08-21,5950,0,,,cash
T-002032,M-1024,2026-08-21,11575,1,30,,open
T-002169,M-1026,2026-08-21,9057,1,30,,open
T-002246,M-1027,2026-08-21,30580,1,30,,open
T-002752,M-1035,2026-08-21,12967,1,30,,open
T-002909,M-1038,2026-08-21,7647,1,30,,open
T-003202,M-1043,2026-08-21,9759,1,21,,open
T-003277,M-1044,2026-08-21,10802,1,21,8,on_time
T-003357,M-1045,2026-08-21,12871,1,21,,open
T-004048,M-1056,2026-08-21,1845,0,,,cash
T-000291,M-1003,2026-08-22,55724,1,30,,open
T-000383,M-1004,2026-08-22,59090,0,,,cash
T-000862,M-1009,2026-08-22,50061,1,30,,open
T-000957,M-1010,2026-08-22,20327,1,30,,open
T-001052,M-1011,2026-08-22,59761,1,30,,open
T-001158,M-1012,2026-08-22,59292,1,30,,open
T-001377,M-1015,2026-08-22,18820,0,,,cash
T-002398,M-1029,2026-08-22,20679,0,,,cash
T-002910,M-1038,2026-08-22,27927,1,30,,open
